sp,status,date2,iv,mean,sd,se
Pinus sylvestris,Sanos,2020-03-01,ndvi,0.7112592249118979,0.05489618403727814,0.013724046009319535
Pinus sylvestris,Sanos,2020-04-01,evi,0.37085911908736663,0.05182875510357696,0.018324232097098072
Pinus sylvestris,Sanos,2020-04-01,nbr,0.48364776254228403,0.08744615953123532,0.030916886196628565
Pinus sylvestris,Sanos,2020-04-01,ndvi,0.7071361868701435,0.04044200141589465,0.014298406722967531
Pinus sylvestris,Sanos,2020-05-01,evi,0.3965190580483112,0.11586851566837729,0.02365156172010018
Pinus sylvestris,Sanos,2020-05-01,nbr,0.47401854659264614,0.0500315891949068,0.010212655379005491
Pinus sylvestris,Sanos,2020-05-01,ndvi,0.6645599070279713,0.077958415127339,0.015913194851504154
Pinus sylvestris,Sanos,2020-06-01,evi,0.46576564417176947,0.056111036993148,0.009919123689316044
Pinus sylvestris,Sanos,2020-06-01,nbr,0.5798114579744754,0.03959912377097382,0.007000202236875249
Pinus sylvestris,Sanos,2020-06-01,ndvi,0.7653944625034274,0.05813489902212208,0.010276895330534427
Pinus sylvestris,Sanos,2020-07-01,evi,0.46173553840943454,0.10120857077384435,0.011927544451397327
Pinus sylvestris,Sanos,2020-07-01,nbr,0.5537738455828883,0.15313628358740605,0.018047284095060172
Pinus sylvestris,Sanos,2020-07-01,ndvi,0.7139425266134605,0.19690074538460026,0.02320497538035611
Pinus sylvestris,Sanos,2020-08-01,evi,0.47846216192991264,0.05310404953802086,0.006638006192252607
Pinus sylvestris,Sanos,2020-08-01,nbr,0.6336299453690505,0.04206880480766832,0.00525860060095854
Pinus sylvestris,Sanos,2020-08-01,ndvi,0.7925250138327573,0.05332461486854672,0.00666557685856834
Pinus sylvestris,Sanos,2020-09-01,evi,0.46580655465070514,0.048779833641462586,0.007712768909556355
Pinus sylvestris,Sanos,2020-09-01,nbr,0.655499604010915,0.039804421384880356,0.006293631626066783
Pinus sylvestris,Sanos,2020-09-01,ndvi,0.8090569977088279,0.04863632715379418,0.007690078541554203
Pinus sylvestris,Sanos,2020-10-01,evi,0.44141086716856237,0.048316618884108535,0.012079154721027134
Pinus sylvestris,Sanos,2020-10-01,nbr,0.675901358645935,0.05021935651359191,0.012554839128397978
Pinus sylvestris,Sanos,2020-10-01,ndvi,0.8209696634949355,0.04699913662356378,0.011749784155890945
Pinus sylvestris,Sanos,2020-11-01,evi,0.3857485103094416,0.07202190252550807,0.014701409290996824
Pinus sylvestris,Sanos,2020-11-01,nbr,0.6536754744596888,0.08702272127426959,0.017763438595866904
Pinus sylvestris,Sanos,2020-11-01,ndvi,0.8280793610391147,0.05020791881479536,0.010248648511944316
Pinus sylvestris,Sanos,2020-12-01,evi,0.40195155107293934,0.10578970798797334,0.03740230994902031
Pinus sylvestris,Sanos,2020-12-01,nbr,0.7567303318268407,0.07083285151761773,0.025043194819443663
Pinus sylvestris,Sanos,2020-12-01,ndvi,0.865022084826834,0.031632727152948445,0.011183857938636837
Pinus sylvestris,Sanos,2021-01-01,evi,0.4688732333862112,0.08821007944504522,0.015842997960533158
Pinus sylvestris,Sanos,2021-01-01,nbr,0.7706485197369181,0.059994535647163214,0.010775336694864864
Pinus sylvestris,Sanos,2021-01-01,ndvi,0.8189353122974656,0.10793620783596661,0.01938591520800353
Pinus sylvestris,Sanos,2021-02-01,evi,0.15863529142359584,0.02090932746155985,0.007392563619059535
Pinus sylvestris,Sanos,2021-02-01,nbr,0.37962022504911497,0.03398931585129876,0.01201703786317238
Pinus sylvestris,Sanos,2021-02-01,ndvi,0.35456894348999896,0.037283332941587935,0.013181648774116308
Pinus sylvestris,Sanos,2021-03-01,evi,0.336206402408879,0.07088210232082232,0.01772052558020558
Pinus sylvestris,Sanos,2021-03-01,nbr,0.47266181037781224,0.13236187600258206,0.033090469000645516
Pinus sylvestris,Sanos,2021-03-01,ndvi,0.733992690813214,0.06584029920320245,0.01646007480080061
Pinus sylvestris,Sanos,2021-04-01,evi,0.387043300131918,0.053560660252358706,0.010933023992070611
Pinus sylvestris,Sanos,2021-04-01,nbr,0.45154138294179574,0.11120287459649782,0.02269919172434379
Pinus sylvestris,Sanos,2021-04-01,ndvi,0.6201386009838025,0.18821183902868824,0.03841858076426088
Pinus sylvestris,Sanos,2021-05-01,evi,0.29199306612089415,0.05646260733838706,0.014115651834596765
Pinus sylvestris,Sanos,2021-05-01,nbr,0.29169876891691837,0.12778075627785476,0.03194518906946369
Pinus sylvestris,Sanos,2021-05-01,ndvi,0.5576444009490373,0.14061228970184497,0.03515307242546124
Pinus sylvestris,Sanos,2021-06-01,evi,0.37268601511331423,0.1561677966295246,0.024692296725963216
Pinus sylvestris,Sanos,2021-06-01,nbr,0.542172585066823,0.07105884074102209,0.011235389231639841
Pinus sylvestris,Sanos,2021-06-01,ndvi,0.730871951208608,0.19487831268240222,0.030812966732343433
Pinus sylvestris,Sanos,2021-07-01,evi,0.4382257187327893,0.0964753456335626,0.011369728519134682
Pinus sylvestris,Sanos,2021-07-01,nbr,0.603351210661824,0.05244517261726592,0.006180722866361295
Pinus sylvestris,Sanos,2021-07-01,ndvi,0.7900840036482615,0.05311323212452508,0.006259454434331144
Pinus sylvestris,Sanos,2021-08-01,evi,0.4448051056044596,0.054374169739142365,0.006796771217392796
Pinus sylvestris,Sanos,2021-08-01,nbr,0.6170926624356302,0.05266655214400437,0.006583319018000546
Pinus sylvestris,Sanos,2021-08-01,ndvi,0.7709588811538227,0.07313311999330903,0.009141639999163629
Pinus sylvestris,Sanos,2021-09-01,evi,0.447602939006952,0.03969198684252678,0.009922996710631696
Pinus sylvestris,Sanos,2021-09-01,nbr,0.6402590886307253,0.03191787323939853,0.007979468309849632
Pinus sylvestris,Sanos,2021-09-01,ndvi,0.7981265456631013,0.04936265084940253,0.012340662712350632
Pinus sylvestris,Sanos,2021-10-01,evi,0.4290979300534375,0.04916218524039876,0.006569573341238816
Pinus sylvestris,Sanos,2021-10-01,nbr,0.6990104705528013,0.040694203721455977,0.005437991712616763
Pinus sylvestris,Sanos,2021-10-01,ndvi,0.8459957496374495,0.031787151859740743,0.004247736841446571
Pinus sylvestris,Sanos,2021-11-01,evi,0.3873215907014644,0.11263402742334268,0.01991107114584929
Pinus sylvestris,Sanos,2021-11-01,nbr,0.5647543710400426,0.2695682953062835,0.04765339240099271
Pinus sylvestris,Sanos,2021-11-01,ndvi,0.6557529881105946,0.3238148692678452,0.057242922477082174
Pinus sylvestris,Sanos,2021-12-01,evi,0.43523897821683777,0.07775703100450808,0.01587208748956801
Pinus sylvestris,Sanos,2021-12-01,nbr,0.7070120197700314,0.06094584800814428,0.012440519130097668
Pinus sylvestris,Sanos,2021-12-01,ndvi,0.8472932448857315,0.022304538602976237,0.004552894877125144
Pinus sylvestris,Sanos,2022-01-01,evi,0.40067108916950983,0.10711794075413535,0.013389742594266918
Pinus sylvestris,Sanos,2022-01-01,nbr,0.5829574094082522,0.20523360336974467,0.025654200421218083
Pinus sylvestris,Sanos,2022-01-01,ndvi,0.6987732250144371,0.26575869224578674,0.03321983653072334
Pinus sylvestris,Sanos,2022-02-01,evi,0.35063403900924334,0.12669769649309454,0.020032664760745323
Pinus sylvestris,Sanos,2022-02-01,nbr,0.497608154846367,0.22907102057320536,0.03621930854753092
Pinus sylvestris,Sanos,2022-02-01,ndvi,0.6066503600111163,0.31203192706676014,0.04933657961112523
Pinus sylvestris,Sanos,2022-04-01,evi,0.3654043288150631,0.05329047148916027,0.010877871941731457
Pinus sylvestris,Sanos,2022-04-01,nbr,0.4996602607987271,0.06526493527744745,0.013322149127126294
Pinus sylvestris,Sanos,2022-04-01,ndvi,0.7484346143242407,0.059061915048822064,0.012055962925101757
Pinus sylvestris,Sanos,2022-05-01,evi,0.34761503418389345,0.18112057737808274,0.024203255222980877
Pinus sylvestris,Sanos,2022-05-01,nbr,0.3791802519773952,0.1425137885021102,0.019044206052359278
Pinus sylvestris,Sanos,2022-05-01,ndvi,0.5457576881167059,0.28275727288909563,0.03778502995605499
Pinus sylvestris,Sanos,2022-06-01,evi,0.43190641053357726,0.053658561897277295,0.010953008081656418
Pinus sylvestris,Sanos,2022-06-01,nbr,0.5495352837750177,0.03968511479756638,0.008100690136484314
Pinus sylvestris,Sanos,2022-06-01,ndvi,0.7392719015980883,0.05402415308285133,0.011027634069916047
Pinus sylvestris,Sanos,2022-07-01,evi,0.3707858652323552,0.166904078249389,0.017792034522721295
Pinus sylvestris,Sanos,2022-07-01,nbr,0.4986075331511814,0.21017615265235132,0.022404853153173716
Pinus sylvestris,Sanos,2022-07-01,ndvi,0.688407384764704,0.2302181471091539,0.024541336940866458
Pinus sylvestris,Sanos,2022-08-01,evi,0.4178113333227912,0.08766440828571846,0.009801178806708114
Pinus sylvestris,Sanos,2022-08-01,nbr,0.5884083215558701,0.0484046535267656,0.005411804785658641
Pinus sylvestris,Sanos,2022-08-01,ndvi,0.7851305177952742,0.07965293522392208,0.00890546888840386
Pinus sylvestris,Sanos,2022-09-01,evi,0.3978225590943313,0.10220115353817422,0.018066782177982625
Pinus sylvestris,Sanos,2022-09-01,nbr,0.4867002722712468,0.23063151060958473,0.040770276276833634
Pinus sylvestris,Sanos,2022-09-01,ndvi,0.6250348627229291,0.3137648254173287,0.05546630893760158
Pinus sylvestris,Sanos,2022-10-01,evi,0.3399869500623482,0.1569478103543737,0.03203683763460982
Pinus sylvestris,Sanos,2022-10-01,nbr,0.5247085696535987,0.12817497105350614,0.026163606406424508
Pinus sylvestris,Sanos,2022-10-01,ndvi,0.4946608144792742,0.3384972131586258,0.06909545429939541
Pinus sylvestris,Sanos,2022-11-01,evi,0.42068618798110413,0.06557759607841504,0.023185181440479808
Pinus sylvestris,Sanos,2022-11-01,nbr,0.679440733578195,0.05842824502354227,0.020657504134487942
Pinus sylvestris,Sanos,2022-11-01,ndvi,0.8124032806939433,0.023333058087581442,0.008249481799774227
Pinus sylvestris,Sanos,2022-12-01,evi,0.431082781421688,0.077273171005938,0.027320191611043234
Pinus sylvestris,Sanos,2022-12-01,nbr,0.717585780966963,0.05636701316606523,0.019928748622478065
Pinus sylvestris,Sanos,2022-12-01,ndvi,0.8629147090653808,0.027246126633302836,0.009632960451737916
Pinus sylvestris,Sanos,2023-01-01,evi,0.4298606694075887,0.07895320723617431,0.013957087058281413
Pinus sylvestris,Sanos,2023-01-01,nbr,0.6356585431897526,0.1821950787544265,0.032207843921518015
Pinus sylvestris,Sanos,2023-01-01,ndvi,0.7812860609146147,0.18087287447939676,0.03197410901927117
Pinus sylvestris,Sanos,2023-02-01,evi,0.42181004458681964,0.06965709168199206,0.01231375047151741
Pinus sylvestris,Sanos,2023-02-01,nbr,0.6762318728525414,0.05784099085984936,0.010224939216887148
Pinus sylvestris,Sanos,2023-02-01,ndvi,0.8590012408614152,0.03511508993904794,0.006207529554469076
Pinus sylvestris,Sanos,2023-03-01,evi,0.38088210193641925,0.06127644321967838,0.009688656374408255
Pinus sylvestris,Sanos,2023-03-01,nbr,0.5965970257856005,0.08508002364638752,0.013452332905178435
Pinus sylvestris,Sanos,2023-03-01,ndvi,0.7897962704895485,0.06642506344186991,0.010502724709874626
Pinus sylvestris,Sanos,2023-04-01,evi,0.38468235876223955,0.04776863110611454,0.007552883750184517
Pinus sylvestris,Sanos,2023-04-01,nbr,0.4665287195695543,0.08018536645039845,0.012678419649925502
Pinus sylvestris,Sanos,2023-04-01,ndvi,0.7004766208131278,0.06392631258591784,0.010107637509369435
Pinus sylvestris,Sanos,2023-05-01,evi,0.4386793597818021,0.06406076871649248,0.013076349657154486
Pinus sylvestris,Sanos,2023-05-01,nbr,0.5731708925885632,0.04145462496925794,0.008461889887760064
Pinus sylvestris,Sanos,2023-05-01,ndvi,0.7504684806553286,0.0462775090784978,0.009446356984111315
Pinus sylvestris,Sanos,2023-06-01,evi,0.4404958642894159,0.08076421913004964,0.014277231756023596
Pinus sylvestris,Sanos,2023-06-01,nbr,0.4913707301793727,0.19678205576416646,0.03478648151166786
Pinus sylvestris,Sanos,2023-06-01,ndvi,0.5639554360747469,0.24246296564795938,0.04286180179906825
Pinus sylvestris,Sanos,2023-07-01,evi,0.506799824562585,0.07247290654120199,0.009059113317650249
Pinus sylvestris,Sanos,2023-07-01,nbr,0.6349830409554997,0.04761511453304938,0.005951889316631173
Pinus sylvestris,Sanos,2023-07-01,ndvi,0.806951970681419,0.049409034839030766,0.006176129354878846
Pinus sylvestris,Sanos,2023-08-01,evi,0.4685500354414597,0.0669926683364586,0.007141442439953397
Pinus sylvestris,Sanos,2023-08-01,nbr,0.6212670952142089,0.05530488423627504,0.005895520468568972
Pinus sylvestris,Sanos,2023-08-01,ndvi,0.7647428912968424,0.08915318433333538,0.009503761382625445
Pinus sylvestris,Sanos,2023-09-01,evi,0.4192014058015688,0.11175289408448542,0.017669684021126564
Pinus sylvestris,Sanos,2023-09-01,nbr,0.7070990931799637,0.034691704684140186,0.005485240135790761
Pinus sylvestris,Sanos,2023-09-01,ndvi,0.8375544806521629,0.04341153726959784,0.006863966725060812
Pinus sylvestris,Sanos,2023-10-01,evi,0.3596778523277455,0.1640176069266073,0.033479953816880646
Pinus sylvestris,Sanos,2023-10-01,nbr,0.6657171305073953,0.06334055850238719,0.012929337362812938
Pinus sylvestris,Sanos,2023-10-01,ndvi,0.8365207328309652,0.03634498539364903,0.007418889076945645
Pinus sylvestris,Sanos,2023-11-01,evi,0.4766567586333629,0.06653218678891408,0.01663304669722852
Pinus sylvestris,Sanos,2023-11-01,nbr,0.7258748187136865,0.04109000129680697,0.010272500324201742
Pinus sylvestris,Sanos,2023-11-01,ndvi,0.8597275558281225,0.029496647540104084,0.007374161885026021
Pinus sylvestris,Sanos,2023-12-01,evi,0.5278060683602566,0.0877908694553815,0.013880955262275573
Pinus sylvestris,Sanos,2023-12-01,nbr,0.7775147849915848,0.044686134763629884,0.007065498284115019
Pinus sylvestris,Sanos,2023-12-01,ndvi,0.9008079594865063,0.028411492585259598,0.004492251414720299
